transaction_id,farmer_id,buyer_id,product_id,market_id,quantity_kg,quality_grade,unit_price,total_amount,transaction_date,payment_method,payment_status,blockchain_hash
TXN00008471,FMR001844,BYR00004,PRD0091,MKT0138,216.15,B,1841.81,398107.23,2025-11-03 15:51:22,Mobile Money,Paid,4d5d6549da6b11f793f550a5e4d5174175c2aaa7b190dcb7e2ef429a5a6ef155
TXN00008472,FMR000727,BYR00141,PRD0016,MKT0070,138.07,B,769.73,106276.62,2025-06-15 15:51:22,Mobile Money,Pending,
TXN00008473,FMR000730,BYR00109,PRD0099,MKT0142,159.38,B,1579.12,251680.15,2025-10-22 15:51:22,Mobile Money,Paid,521859b58bf07a8990cd2fecb588be9ff53143d934efb526df7b00c362d1e638
TXN00008474,FMR000094,BYR00211,PRD0088,MKT0077,196.08,C,1150.49,225588.08,2025-12-02 15:51:22,Bank Transfer,Paid,adf21cfc373cf62e994b442cb69fc55c2c370d885c8ca08abf9f6311e88a86bf
TXN00008475,FMR001587,BYR00287,PRD0060,MKT0186,229.47,C,1295.77,297340.34,2025-09-25 15:51:22,Bank Transfer,Paid,ea41b0926fe9e9e361918744f970ae5172a4344775e369254491bcfa27fcd6a4
TXN00008476,FMR000921,BYR00046,PRD0044,MKT0185,58.07,B,1983.75,115196.36,2025-04-09 15:51:22,Cash,Paid,18243b7c63d24f07c2d7eb419557166a0e7e11990853ac3cbe801e65f3252a29
TXN00008477,FMR001462,BYR00179,PRD0031,MKT0001,240.29,B,1796.22,431613.7,2025-07-19 15:51:22,Bank Transfer,Paid,fa16149b5c5aa3de66c7965e8bb4303b85eaded96d28ef6b4055cace1ebbd378
TXN00008478,FMR000224,BYR00111,PRD0026,MKT0007,292.06,B,7127.46,2081645.97,2025-03-21 15:51:22,Cash,Paid,1a3ba6bc03a4de5fc2fc662a6cec52849c379986e3f89d137421ba505b37c860
TXN00008479,FMR001725,BYR00240,PRD0029,MKT0052,655.47,C,1624.98,1065125.64,2025-10-04 15:51:22,Mobile Money,Paid,e04de7eba33bf83d1137d58ac3afa30f31794d3e6ceb2729f313fcfc1455c8fd
TXN00008480,FMR001811,BYR00130,PRD0019,MKT0110,592.39,B,1621.46,960536.69,2025-11-17 15:51:22,Cash,Paid,524fa13ef7b0d71fa7b89f83e3c7423961c8a517aeb5071eaae87754af19c833
TXN00008481,FMR001228,BYR00472,PRD0001,MKT0166,720.29,C,1164.33,838655.26,2025-04-14 15:51:22,Cash,Paid,3e68fae2b4b33b4601884bb3afed59b1b4d4bba893341c8a9a39256c443fa02d
TXN00008482,FMR000188,BYR00358,PRD0088,MKT0089,209.28,C,1720.71,360110.19,2025-11-16 15:51:22,Cash,Paid,01043954c052ce1fe51e04812782050db3551af937f9cfa6f77bcb5b5c9d6b9a
TXN00008483,FMR000062,BYR00476,PRD0014,MKT0093,981.34,B,2191.2,2150312.21,2025-11-28 15:51:22,Cash,Paid,a1444c6f5957335fcf8e6e9f16b3714748964a79314eb74a7f0ebaf4c98fcf98
TXN00008484,FMR000712,BYR00199,PRD0022,MKT0168,595.81,C,1277.73,761284.31,2025-10-10 15:51:22,Mobile Money,Paid,63f8dfb5c1e1c9c5e36a6b307c4dc527490025ea66eba7d565f46e1f861f229e
TXN00008485,FMR000301,BYR00304,PRD0087,MKT0039,123.06,A,4354.73,535893.07,2025-08-25 15:51:22,Mobile Money,Paid,2d5468ca373fc35b42734800ac602103a39bb2aff4baa08c9d0a7a50044e82f6
TXN00008486,FMR000344,BYR00109,PRD0072,MKT0034,479.87,C,4955.02,2377765.45,2025-11-15 15:51:22,Bank Transfer,Paid,24d0cde5cc668908a46897f3cc7e616b08cfbbc01171f7af159faeb0d2920e3d
TXN00008487,FMR001312,BYR00239,PRD0099,MKT0105,750.91,B,1635.65,1228225.94,2025-11-30 15:51:22,Cash,Pending,
TXN00008488,FMR000948,BYR00323,PRD0043,MKT0011,154.61,B,2332.79,360672.66,2024-12-06 15:51:22,Cash,Pending,
TXN00008489,FMR001959,BYR00424,PRD0091,MKT0042,145.24,B,1913.52,277919.64,2024-12-06 15:51:22,Mobile Money,Paid,c683118723ceafe4b4f248ab1d7d3f73e64e37cc5313993a45b55f6fadb36565
TXN00008490,FMR001210,BYR00298,PRD0038,MKT0139,276.21,C,1816.78,501812.8,2025-10-28 15:51:22,Bank Transfer,Paid,de4ffd02a868604ff3b6ad932bcc71b2252191d1792baa7660736ed14c87fb40
TXN00008491,FMR000453,BYR00352,PRD0066,MKT0182,726.52,C,1525.24,1108117.36,2025-07-27 15:51:22,Mobile Money,Paid,2c7760f5227a04b00265152b45710825320634e79922d607b7ee036bf9c122a3
TXN00008492,FMR001977,BYR00453,PRD0043,MKT0036,123.64,B,3120.23,385785.24,2025-10-03 15:51:22,Mobile Money,Pending,
TXN00008493,FMR001002,BYR00245,PRD0091,MKT0098,178.65,B,1798.77,321350.26,2025-05-29 15:51:22,Cooperative Account,Paid,7c72680ef33dbe2bdcb8233728894926825687c37080a83c5c304d49685fc599
TXN00008494,FMR001415,BYR00500,PRD0050,MKT0082,427.87,A,3401.31,1455318.51,2025-11-21 15:51:22,Mobile Money,Paid,00df59adbd691d8c69e08fcf7af0ccea55bcf0a169945c81aaa6c274d64c51ec
TXN00008495,FMR000481,BYR00101,PRD0017,MKT0094,765.47,C,896.65,686358.68,2025-01-02 15:51:22,Bank Transfer,Paid,b6d3cfa6ccfd244c5f6b3ca2e65f3c50674190f789a7cd3f848c06b500cb23a5
TXN00008496,FMR001576,BYR00426,PRD0089,MKT0128,31.4,B,2100.43,65953.5,2025-10-31 15:51:22,Mobile Money,Pending,
TXN00008497,FMR001998,BYR00191,PRD0038,MKT0045,126.09,B,2365.78,298301.2,2025-09-21 15:51:22,Mobile Money,Failed,
TXN00008498,FMR000984,BYR00430,PRD0068,MKT0164,169.01,B,1533.04,259099.09,2025-07-19 15:51:22,Bank Transfer,Paid,564660187bc7acd06a1d0473ff18fbeecbe530ff7d9f4b8650a17ba48c355dae
TXN00008499,FMR000445,BYR00147,PRD0041,MKT0026,245.26,B,3025.69,742080.73,2025-10-27 15:51:22,Cash,Paid,ba2d934407fadaf2a9a5d00af009c54daa881fa7526102ccf44ef29fcacf46e5
TXN00008500,FMR001114,BYR00200,PRD0044,MKT0119,186.56,B,1822.02,339916.05,2025-11-26 15:51:22,Cooperative Account,Paid,fe97069ca50d4d2f09bc9d0bb3d4fa5f083cb1b0d882a99d02259d5bdf5c88aa
TXN00008501,FMR000361,BYR00450,PRD0043,MKT0191,264.05,B,2338.98,617607.67,2025-09-26 15:51:22,Mobile Money,Paid,7ed470e69439cfc1e2d51d0e3f63e0a7b5cb5332a872ab61907c403d6a2be3ac
TXN00008502,FMR001412,BYR00115,PRD0083,MKT0053,125.56,A,3101.76,389456.99,2025-06-26 15:51:22,Mobile Money,Paid,e5030a296c39b24100f5b403d08d9c12fb6097ac9354ff2162c24ed22c6b07fe
TXN00008503,FMR001147,BYR00478,PRD0065,MKT0188,100.07,B,1948.96,195032.43,2025-09-12 15:51:22,Bank Transfer,Paid,0fc3e614c4466cd45f307fb892bff14e6e4827570e0088f7f9a11960526b34b1
TXN00008504,FMR000323,BYR00006,PRD0092,MKT0043,101.35,B,1933.74,195984.55,2025-07-20 15:51:22,Cooperative Account,Paid,9bf1deda831d09327069d95b64d8bb13ec369a31b978dbc28a0425d45fb72d4f
TXN00008505,FMR001218,BYR00421,PRD0029,MKT0159,662.32,B,1743.1,1154489.99,2025-11-04 15:51:22,Cooperative Account,Paid,f9c5da04f59774fe1d8c3903ed15ddf38390d284fbef55d7a57549fca105ac76
TXN00008506,FMR001448,BYR00089,PRD0037,MKT0099,279.66,B,2083.12,582565.34,2025-10-13 15:51:22,Cooperative Account,Paid,42b7cf23e921fe89a1d5a54a69a5582205a30e734b3c193652ab27887d550151
TXN00008507,FMR001457,BYR00291,PRD0094,MKT0063,429.25,A,1827.86,784608.9,2025-11-07 15:51:22,Mobile Money,Paid,ab0e0ed8886bc749e68c88c8a7476b191095077d7e021fe37a4afb20b846829f
TXN00008508,FMR000927,BYR00104,PRD0043,MKT0189,250.69,B,2400.95,601894.16,2025-10-16 15:51:22,Mobile Money,Paid,40eb0a0316d7948cf2863db56a6e415f3dd5785bf175b4007ed52b1caa39c960
TXN00008509,FMR001718,BYR00344,PRD0048,MKT0161,765.68,B,1253.42,959718.63,2025-11-27 15:51:22,Cash,Paid,14da49c0a62e00fc547631a819645fcba17859b24d8c303a186e49ecc2b332f8
TXN00008510,FMR000825,BYR00367,PRD0045,MKT0044,427.17,C,1638.49,699913.77,2025-10-30 15:51:22,Cash,Paid,9c9b84c638926ba72f319780a3b02cf79cdb447dc6663cb2f7390527ece4fd1c
TXN00008511,FMR000970,BYR00122,PRD0013,MKT0039,564.69,C,2479.87,1400357.79,2025-04-14 15:51:22,Cash,Paid,cec03c55f62b9f84d045dee948903513387891cfeba034a63180036c8c716b79
TXN00008512,FMR000254,BYR00383,PRD0067,MKT0103,783.64,B,1784.72,1398577.98,2024-12-06 15:51:22,Mobile Money,Paid,10786038ede133c12c77752950d3e279e14f7e6cc64fa9f098b80f5ea61d8d2e
TXN00008513,FMR000305,BYR00200,PRD0002,MKT0079,657.41,B,1404.04,923029.94,2025-10-16 15:51:22,Cash,Paid,5120f90baf6f0d8d042a60e4bf14908d627b3dd2dce990b6c6ef5d710ee7f7a3
TXN00008514,FMR001525,BYR00223,PRD0071,MKT0068,394.75,A,10787.35,4258306.41,2025-09-17 15:51:22,Mobile Money,Paid,5db74b805641be4176b63d0aba3cfead61543caa6affb2cc834982943a22ba11
TXN00008515,FMR001576,BYR00202,PRD0018,MKT0002,139.39,B,1205.01,167966.34,2025-06-05 15:51:22,Cash,Paid,a91e93ef855d6a4b4cfd75487f84dfe30f17f2d16952be1c2fba3a04bff8eb5b
TXN00008516,FMR000732,BYR00291,PRD0020,MKT0083,532.09,B,1678.83,893288.65,2025-10-22 15:51:22,Mobile Money,Paid,040cd612936a1d18cd4440d68c54d3c646f4f43bf80d6482f8172b87d045c7b6
TXN00008517,FMR001355,BYR00220,PRD0015,MKT0056,582.39,B,739.12,430456.1,2025-11-23 15:51:22,Mobile Money,Paid,140bc8b50d690cd08fc59a36d8eca5b69492c7bcde7c10d217d7cadd0be6e759
TXN00008518,FMR000412,BYR00159,PRD0008,MKT0117,733.87,B,3343.36,2453591.6,2025-11-11 15:51:22,Bank Transfer,Paid,97a1b55c24c8c08cf2d611bf4250bbcc499e8c518049446af605707f7e2cc2ad
TXN00008519,FMR001492,BYR00259,PRD0056,MKT0062,933.24,B,2851.18,2660835.22,2025-10-11 15:51:22,Bank Transfer,Paid,b68da9fa0cd596933421b2fc4e79f07f6156d5ea179d0ffbbf33d559e0e6c2c2
TXN00008520,FMR001662,BYR00275,PRD0001,MKT0132,594.53,B,1487.33,884262.3,2024-12-16 15:51:22,Mobile Money,Paid,a5869e34d92020ccaf5f3f5b44a8567af3b32256beef8965be2af899974d5913
TXN00008521,FMR000779,BYR00447,PRD0072,MKT0012,126.16,B,7612.42,960382.91,2025-08-10 15:51:22,Mobile Money,Paid,3b2c5d30cb2cb0d6cab4fd8ada3a39268d93fa6197fcf7a5e44d8aea7379e793
TXN00008522,FMR001307,BYR00341,PRD0044,MKT0117,297.5,B,2373.48,706110.3,2025-10-14 15:51:22,Mobile Money,Paid,ed141d397930ba2d2c441e4bb8d1b11728871e4807e5ff2cd972488f1d33cd33
TXN00008523,FMR001921,BYR00313,PRD0012,MKT0161,61.08,C,3277.78,200206.8,2025-10-21 15:51:22,Bank Transfer,Paid,e96fd6512869d34c512f1f66b1d23ec58686173326097c0f74215696e553a1a6
TXN00008524,FMR000251,BYR00102,PRD0029,MKT0182,814.17,B,1915.48,1559526.35,2025-10-06 15:51:22,Cash,Paid,53b5225df93bc272399ffa90e1ada6a471234806323854fdba805b344b9396f7
TXN00008525,FMR001264,BYR00403,PRD0040,MKT0097,138.25,B,1429.42,197617.32,2025-10-25 15:51:22,Mobile Money,Paid,52873b8870f456d1869b795089ff401e15340a28e5f223bf89d4e5ac56faf7fc
TXN00008526,FMR000343,BYR00232,PRD0021,MKT0125,372.63,B,1301.34,484918.32,2025-11-28 15:51:22,Cash,Paid,c68614aeb1ff0e7191a093308acc35dae1a75d58562ba5baa56a4113dd98ac08
TXN00008527,FMR000014,BYR00279,PRD0052,MKT0040,763.5,B,1775.66,1355716.41,2025-11-12 15:51:22,Mobile Money,Paid,e0a449b7e7bbc3aa3bdff19e903860aaf3c06668abb25d1600db2b156e17e355
TXN00008528,FMR001906,BYR00188,PRD0050,MKT0184,617.45,B,4176.82,2578977.51,2025-08-27 15:51:22,Mobile Money,Paid,74bccd906e7927e26c91766eeab5349d0f15558b8e1c74d3dc9187da772d5a88
TXN00008529,FMR001599,BYR00262,PRD0049,MKT0168,180.83,B,1261.99,228205.65,2025-06-02 15:51:22,Cash,Paid,6ac4466d3c0c0732505c0261459acf1c96d220b75be1deb61b1d2c3f55ccfa7e
TXN00008530,FMR000593,BYR00463,PRD0097,MKT0090,679.37,C,2929.28,1990064.95,2025-10-19 15:51:22,Cash,Paid,4f23db59c9de8c75544fe990adc36cf1716632d116e1c705262186f31eb5fbfa
TXN00008531,FMR001103,BYR00387,PRD0083,MKT0062,268.26,C,1378.64,369833.97,2025-10-23 15:51:22,Mobile Money,Paid,f7cbff26d2fb36974e8d8668e9d003a4d283d9511bc677adae8e8b1d078ac832
TXN00008532,FMR000887,BYR00475,PRD0031,MKT0078,271.86,B,2055.64,558846.29,2025-11-16 15:51:22,Bank Transfer,Paid,d728ff486b9214f28549934a11eb286bf53ebd4e38910fff66930f7c129abe40
TXN00008533,FMR001821,BYR00439,PRD0026,MKT0127,987.06,A,9159.66,9041134.0,2025-11-17 15:51:22,Mobile Money,Paid,7bfa0961548ad61f9f76047ef6842e7180f3c2c501d752c777731281144fa4bd
TXN00008534,FMR001473,BYR00222,PRD0022,MKT0078,346.1,A,1672.31,578786.49,2025-07-09 15:51:22,Mobile Money,Paid,221fd61ab2231ad0b79bc524690617c163f16ba05ca299f8d26bb4e9aa4ba421
TXN00008535,FMR001479,BYR00265,PRD0024,MKT0163,221.05,C,777.71,171912.8,2025-11-21 15:51:22,Cash,Paid,30eb0e74f6a491f0b54ab91c85ecc75947e3b87ae6f95f336a92694a5940e349
TXN00008536,FMR001319,BYR00398,PRD0097,MKT0007,258.69,C,2448.77,633472.31,2025-09-25 15:51:22,Cash,Paid,a0c699c9634244066770383a96f8faf052bb1e53117dfc149f6446fc8a9809a6
TXN00008537,FMR000322,BYR00001,PRD0025,MKT0128,798.42,B,8619.36,6881869.41,2025-10-26 15:51:22,Mobile Money,Paid,834fcdead294b5f5c1f1491bc83f23de985fd82daa61c7b7f09f79865eb44804
TXN00008538,FMR001117,BYR00184,PRD0060,MKT0142,677.8,A,2331.73,1580446.59,2025-11-14 15:51:22,Mobile Money,Paid,8e4c778790921079f505c1784f9811cb0703cbded0319b952f846952fb378af1
TXN00008539,FMR000887,BYR00457,PRD0036,MKT0167,229.34,B,1989.24,456212.3,2025-12-01 15:51:22,Cash,Paid,f789ff23d1a90d58e3bd17d29fbcb66051c829fc705ea47f13639d703e9177d9
TXN00008540,FMR001251,BYR00237,PRD0033,MKT0041,83.24,C,1304.66,108599.9,2025-12-02 15:51:22,Cash,Paid,d9a38dcdc437434a0edb74d39caa5ec6df2835ed07d8b7eae83ddc016ffa07bf
TXN00008541,FMR001932,BYR00234,PRD0007,MKT0053,646.86,B,1589.74,1028339.22,2025-03-04 15:51:22,Cash,Paid,7b8aa106e30e854f822cc7082d018d8106d65c0c7298b3f6adb63666dfbee9c8
TXN00008542,FMR001928,BYR00447,PRD0045,MKT0145,138.68,C,1507.64,209079.52,2025-09-23 15:51:22,Cash,Paid,e082d9d552088d29ad5b683eee628cf9d89d66b41081c8cd5cbe474cce6a4663
TXN00008543,FMR000003,BYR00496,PRD0068,MKT0077,216.38,B,1268.91,274566.75,2025-08-27 15:51:22,Mobile Money,Paid,7b191bc70f7d30846f249199990ca79a96980f5775b1c4b3f00798c4951cea8c
TXN00008544,FMR000399,BYR00307,PRD0041,MKT0163,213.28,A,3629.95,774195.74,2025-10-16 15:51:22,Mobile Money,Paid,ba2abf4cf246531fe995e01b737cd7bd91044f34f0fe54e694c95a6162b33e4b
TXN00008545,FMR001871,BYR00459,PRD0086,MKT0159,293.35,B,1129.32,331286.02,2025-04-08 15:51:22,Mobile Money,Paid,d2c055df9a86bf26a95728b42eb072c1869bfbf4d21fce20201b9bf98ab6b3a0
TXN00008546,FMR000983,BYR00013,PRD0064,MKT0100,756.69,C,947.17,716714.07,2024-12-06 15:51:22,Bank Transfer,Paid,a12d86dfd0c0ee4933b43182f16e0154e9d5d91aab8e7192d534ba5214347a4b
TXN00008547,FMR001576,BYR00358,PRD0049,MKT0025,547.59,B,1308.32,716422.95,2025-12-04 15:51:22,Mobile Money,Pending,
TXN00008548,FMR001567,BYR00296,PRD0067,MKT0082,188.39,A,2243.69,422688.76,2025-08-08 15:51:22,Mobile Money,Pending,
TXN00008549,FMR001872,BYR00012,PRD0058,MKT0176,876.47,B,3574.55,3132985.84,2025-07-11 15:51:22,Mobile Money,Paid,db9746f496ccc40fc404cd213dadda2f9090a23b359e0d280e242840b021546f
TXN00008550,FMR001317,BYR00203,PRD0019,MKT0156,657.38,B,1824.04,1199087.42,2025-10-14 15:51:22,Mobile Money,Paid,8bc8aa8a38c4a82abe21f69384278782bae7a5c41e7cacefb814a48037cc7a3b
TXN00008551,FMR000768,BYR00463,PRD0081,MKT0057,198.93,B,2370.8,471623.24,2025-10-27 15:51:22,Mobile Money,Paid,8c45b8052d208c734268552389e0e3ef74475ed787a3ad36fff523db63425ed6
TXN00008552,FMR001927,BYR00381,PRD0004,MKT0177,742.38,A,4829.38,3585235.12,2025-10-06 15:51:22,Cooperative Account,Paid,e04467a43b318f4e3807d3ab8b82960b6098c1886f6288c3abf21fe45132e67c
TXN00008553,FMR000666,BYR00487,PRD0056,MKT0088,587.21,B,3212.6,1886470.85,2025-09-25 15:51:22,Mobile Money,Paid,887773de212c6807a843227569899aef53458edef7d97a5f916dbfebb55703d1
TXN00008554,FMR000453,BYR00047,PRD0057,MKT0160,974.54,C,3345.17,3260001.97,2025-02-16 15:51:22,Mobile Money,Paid,95c087c62a2578c1472dd10e7bf2f84652b82d6fbffe8cf1371a2c196b1a8d1f
TXN00008555,FMR000519,BYR00430,PRD0016,MKT0120,621.67,A,969.81,602901.78,2025-08-22 15:51:22,Mobile Money,Paid,eab4e94d76bd49735ae837d6f4cbe464f8d3f76cc3062de69846fd5f0a1b1714
TXN00008556,FMR001530,BYR00120,PRD0017,MKT0123,217.74,B,1383.99,301349.98,2025-09-26 15:51:22,Cash,Paid,fde439f7ea376100688cab015eb14be2dcce73560c7cc1fe5aa57d851ea0b192
TXN00008557,FMR001204,BYR00238,PRD0055,MKT0043,389.93,C,2721.58,1061225.69,2025-11-16 15:51:22,Mobile Money,Paid,dfede0fc7139e0a74d9ecbdcd6b73622605afd7683faccbc374457551daee9ab
TXN00008558,FMR001827,BYR00154,PRD0035,MKT0176,122.78,B,2188.98,268762.96,2025-01-24 15:51:22,Cash,Paid,e0b723a5a902b140e1f5e70f49b6c32ab5e72b44ab8569c55a1a8537cdd1c55c
TXN00008559,FMR000733,BYR00316,PRD0012,MKT0146,900.05,B,3291.39,2962415.57,2025-04-18 15:51:22,Mobile Money,Paid,aac1c91cc1493b44fc0ee71dbd410b38d71cf6315fea9a7397bc76fdfef08bfe
TXN00008560,FMR000057,BYR00255,PRD0014,MKT0094,154.01,C,1480.46,228005.64,2025-10-23 15:51:22,Mobile Money,Paid,3dbb497dc8b194681356428e0bcc1ad86758d9836d4ccbcb410d10cd0742b142
TXN00008561,FMR000856,BYR00365,PRD0097,MKT0144,310.82,C,2295.84,713592.99,2025-11-09 15:51:22,Cash,Paid,ae53b17497c1f1d873f3cf31940c5a889e55dfec6f8090a81fdeb5a1e3755b9f
TXN00008562,FMR000240,BYR00227,PRD0069,MKT0018,204.44,B,1022.59,209058.3,2025-11-01 15:51:22,Mobile Money,Paid,47cba1cbbc95ec41ba360170c2637b8f1f1b430b6dddbc1e9f26e4057659cf98
TXN00008563,FMR001536,BYR00045,PRD0012,MKT0031,187.51,B,3867.84,725258.68,2025-11-28 15:51:22,Mobile Money,Paid,a767f10694726fab37bb85f8e478b0da61ae07e0b53bca6ef287d4bd94be69f4
TXN00008564,FMR000571,BYR00382,PRD0002,MKT0048,627.29,A,1773.46,1112473.72,2025-09-19 15:51:22,Mobile Money,Paid,6f61b65aa1951b21580b2bb21d76407d2f9624968a81ed6c7ae95e793dfa1e06
TXN00008565,FMR001914,BYR00238,PRD0085,MKT0027,248.82,B,1432.24,356369.96,2025-09-05 15:51:22,Bank Transfer,Paid,7f42dee2d54416996c5f599a11ba7412f9133b2299d585edb7c5727c06ba05ef
TXN00008566,FMR001742,BYR00226,PRD0091,MKT0136,246.2,B,2228.57,548673.93,2025-11-25 15:51:22,Mobile Money,Paid,354616838fdfaf7e8d5c76b66d3e0760ccb6f6b9ef4db322eb4fbaa4b74b49fe
TXN00008567,FMR000405,BYR00362,PRD0052,MKT0058,502.26,B,2254.96,1132576.21,2025-11-24 15:51:22,Mobile Money,Paid,0433ec9c59b18130a0ec0162560640bfe5d274b40ec0242399ed33bbe582aee2
TXN00008568,FMR000831,BYR00067,PRD0077,MKT0027,118.12,A,2106.89,248865.85,2025-08-18 15:51:22,Mobile Money,Paid,c6b5f132cab90f6beb88ddccdd4e94893c02a6a2c3d2fd3f2ac531509ed580a5
TXN00008569,FMR001148,BYR00115,PRD0073,MKT0012,639.04,B,2008.48,1283499.06,2025-05-01 15:51:22,Cooperative Account,Paid,29093ce060210827874b372e7684c022afd66fd0d77c2a60ac0e197c4daa3f67
TXN00008570,FMR001320,BYR00177,PRD0067,MKT0088,531.04,B,1625.31,863104.62,2025-04-28 15:51:22,Mobile Money,Paid,0935613ccb9ccafcd1585153d4fab0a4ada2806d70470fb751f6a8932a7d74c2
TXN00008571,FMR001912,BYR00288,PRD0089,MKT0150,212.05,A,2530.75,536645.54,2025-10-29 15:51:22,Mobile Money,Pending,
TXN00008572,FMR001346,BYR00247,PRD0009,MKT0051,81.91,B,2932.45,240196.98,2025-11-19 15:51:22,Bank Transfer,Paid,7f6db5028556b7fc5aedf8c88a9656c775800f5ee87f46f7ada643a0c411ddf8
TXN00008573,FMR000542,BYR00253,PRD0019,MKT0120,757.29,C,1761.85,1334231.39,2025-10-21 15:51:22,Mobile Money,Paid,7fa688277f7c141db812ec5904b58e4bd253e87ad271bb3fd427f98d0c0abf21
TXN00008574,FMR000311,BYR00177,PRD0097,MKT0149,700.25,B,3012.89,2109776.22,2025-11-16 15:51:22,Mobile Money,Paid,431722d301c26f4336f281d25d1a6848830d9a72559629ffed0efb53320cc540
TXN00008575,FMR000674,BYR00058,PRD0003,MKT0106,327.88,B,1481.63,485796.84,2025-11-10 15:51:22,Mobile Money,Paid,fed30580625f9c25bd3640ba81d675cda799cd62b8908b3891fda0ff5a77e6f5
TXN00008576,FMR000456,BYR00098,PRD0044,MKT0131,108.07,C,1204.45,130164.91,2025-07-28 15:51:22,Bank Transfer,Paid,ff1b81383abd211395b66d0738e6cf590851de6f6f31b3e52c60ce215804c569
TXN00008577,FMR001050,BYR00089,PRD0070,MKT0145,213.62,C,738.73,157807.5,2024-12-06 15:51:22,Mobile Money,Paid,50bda1757e9c5dd8ce896de45ad8c6e5cccb112aeab7927436c5a5b91ecf1a67
TXN00008578,FMR000700,BYR00014,PRD0057,MKT0110,86.5,A,5050.54,436871.71,2025-11-04 15:51:22,Cash,Paid,5da13f7474882332d08524f2da820dcc9294b75b3f9e200c978f62b5dda91dea
TXN00008579,FMR000467,BYR00166,PRD0042,MKT0197,293.02,A,2653.96,777663.36,2025-11-14 15:51:22,Mobile Money,Paid,daf4aceec9fb6045e9eaecf31c1cdb1ba3ce105048ec8e4f128935683ffa56d6
TXN00008580,FMR000391,BYR00239,PRD0025,MKT0174,572.5,B,9033.63,5171753.17,2025-12-03 15:51:22,Cash,Paid,e543a4af89ef51e1805b3ea5092401f85740ef388e3b382971109404c23f013a
TXN00008581,FMR001522,BYR00138,PRD0068,MKT0159,665.89,B,1261.02,839700.61,2024-12-06 15:51:22,Mobile Money,Paid,0d7d3fc4d3633a935894e1768786db1de8e2d4921c53d160c6ef2e26eeee56af
TXN00008582,FMR000839,BYR00408,PRD0038,MKT0153,103.17,B,2099.54,216609.54,2025-11-18 15:51:22,Mobile Money,Paid,97b333733d838f286fb9ac5662725b3ea568c94e96f9ba48226797ae4990812e
TXN00008583,FMR001229,BYR00445,PRD0048,MKT0077,154.86,B,1772.64,274511.03,2025-03-09 15:51:22,Bank Transfer,Paid,adcb81a9541b91e1a90659524b5388d8f44430a0145afe986f8df94b4eb673fe
TXN00008584,FMR000871,BYR00037,PRD0054,MKT0039,154.33,B,2907.81,448762.32,2025-09-19 15:51:22,Mobile Money,Paid,bfdec7340356401c2747db7866d4496395a8e4aa2367efaad4fde6da7ccae2a9
TXN00008585,FMR000216,BYR00035,PRD0043,MKT0002,39.16,B,2360.29,92428.96,2025-08-08 15:51:22,Mobile Money,Failed,
TXN00008586,FMR001068,BYR00324,PRD0042,MKT0196,251.7,B,2007.51,505290.27,2025-07-02 15:51:22,Bank Transfer,Paid,8585956581fd6919aa886fe9542b081e12f52cba69058d45c8c3d694ad639830
TXN00008587,FMR001120,BYR00477,PRD0091,MKT0065,274.42,B,2173.75,596520.47,2025-07-22 15:51:22,Mobile Money,Paid,648a9a3975fde33288eb7cca7019bb9be7292b376a315842c2e33a0b0e96c3b9
TXN00008588,FMR000245,BYR00338,PRD0062,MKT0071,663.35,B,854.46,566806.04,2025-11-26 15:51:22,Mobile Money,Paid,b2b064692ffa2f67f6997f6478fe3a62937ae5fc449418a04b073ef502b97d92
TXN00008589,FMR001305,BYR00237,PRD0082,MKT0084,140.95,A,2213.99,312061.89,2024-12-06 15:51:22,Mobile Money,Paid,0b561334d6ae2eadad6344d98ebe1311846027a10d6bd3696dabfd26f7803da4
TXN00008590,FMR001278,BYR00046,PRD0091,MKT0076,94.65,B,2110.95,199801.42,2025-11-29 15:51:22,Mobile Money,Paid,78682a14436633cb29951019c9dc093c0610a98fd697c960f794c2c2a0361a18
TXN00008591,FMR001657,BYR00181,PRD0069,MKT0106,155.23,A,1402.86,217765.96,2025-06-01 15:51:22,Cooperative Account,Paid,ca6888b45299bbe6f01099ca6ca8f745e55a837c5d4d39afb348d982de1187f7
TXN00008592,FMR001250,BYR00248,PRD0048,MKT0155,107.98,B,1355.64,146382.01,2025-09-04 15:51:22,Bank Transfer,Paid,9bd03b59fc60f48245d91d8a80777e77c07d324e64adda3dd3ff8b1d8a1ad270
TXN00008593,FMR000138,BYR00026,PRD0083,MKT0011,270.26,C,1891.73,511258.95,2025-10-10 15:51:22,Cash,Paid,b577a760d5309f089ef8f31319a2c015f0136a4258d4df84f0e11bdd2665d0d1
TXN00008594,FMR000807,BYR00393,PRD0065,MKT0091,476.36,B,1547.32,737081.36,2025-11-30 15:51:22,Mobile Money,Paid,1fd2532cf958149fd5cf0adb8bd60c39c95c886c29ef57a3bc69a2566f499573
TXN00008595,FMR000253,BYR00275,PRD0013,MKT0110,881.62,B,2662.25,2347092.85,2025-11-11 15:51:22,Cash,Paid,a83e277c9c6f68fd5b60ac81dc6d07fa7157a48434b2b148e0a8f8c23e06e29f
TXN00008596,FMR001051,BYR00035,PRD0053,MKT0120,321.96,B,1623.4,522669.86,2025-09-26 15:51:22,Cash,Paid,a89a9f443c81584213c8181101e560731ebbe638d3e3340aee1c83b6e160d01d
