weather_id,district,weather_date,temperature_min,temperature_max,temperature_avg,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition,source,loaded_at
WTH00005071,Kabale,2025-10-27,20.0,32.59,27.19,0.35,61.24,8.18,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005072,Kabale,2025-10-28,20.15,34.02,27.47,0.0,52.63,12.13,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005073,Kabale,2025-10-29,20.85,35.18,28.78,0.0,61.33,6.3,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005074,Kabale,2025-10-30,19.18,32.72,26.85,24.76,84.93,10.46,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005075,Kabale,2025-10-31,20.03,32.05,25.66,0.0,58.71,6.75,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005076,Kabale,2025-11-01,18.57,32.93,26.0,0.0,69.02,1.68,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005077,Kabale,2025-11-02,19.24,31.15,24.78,0.0,66.3,16.57,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005078,Kabale,2025-11-03,19.38,32.95,26.11,0.0,55.57,19.59,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005079,Kabale,2025-11-04,19.69,34.89,27.36,0.0,69.82,17.48,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005080,Kabale,2025-11-05,18.86,32.31,25.93,2.23,55.14,5.02,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005081,Kabale,2025-11-06,19.35,34.33,27.26,20.46,85.89,0.83,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005082,Kabale,2025-11-07,21.57,32.74,27.2,56.37,85.52,2.43,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005083,Kabale,2025-11-08,20.11,34.11,26.2,0.0,69.5,2.16,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005084,Kabale,2025-11-09,20.02,33.16,26.48,24.4,67.25,1.36,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005085,Kabale,2025-11-10,20.48,34.02,26.34,0.0,85.27,0.19,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005086,Kabale,2025-11-11,21.22,33.63,27.25,21.51,81.51,8.78,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005087,Kabale,2025-11-12,18.45,30.48,25.04,0.0,84.99,6.66,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005088,Kabale,2025-11-13,22.97,35.87,28.47,0.0,82.73,10.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005089,Kabale,2025-11-14,21.02,34.68,28.55,18.22,77.38,6.87,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005090,Kabale,2025-11-15,20.76,35.58,28.04,55.12,50.74,1.75,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005091,Kabale,2025-11-16,22.88,36.59,29.2,0.0,71.93,4.06,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005092,Kabale,2025-11-17,19.96,34.16,26.91,29.4,76.18,12.36,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005093,Kabale,2025-11-18,21.43,33.98,26.75,0.88,73.41,9.64,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005094,Kabale,2025-11-19,19.93,34.58,27.37,45.13,77.56,6.05,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005095,Kabale,2025-11-20,17.8,31.02,25.36,0.0,52.78,1.2,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005096,Kabale,2025-11-21,18.55,31.21,25.78,26.64,84.68,17.47,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005097,Kabale,2025-11-22,17.19,31.87,25.17,63.44,88.0,11.38,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005098,Kabale,2025-11-23,17.14,30.97,24.45,25.96,76.42,3.32,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005099,Kabale,2025-11-24,17.82,31.99,25.77,0.0,69.42,11.99,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005100,Kabale,2025-11-25,22.88,35.18,28.83,15.1,80.73,10.63,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005101,Kabale,2025-11-26,20.15,34.73,27.57,56.89,86.91,9.64,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005102,Kabale,2025-11-27,19.49,32.31,24.79,0.0,53.74,4.28,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005103,Kabale,2025-11-28,21.77,34.81,28.64,0.0,82.85,8.71,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005104,Kabale,2025-11-29,20.54,32.48,25.86,3.05,85.05,11.5,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005105,Kabale,2025-11-30,18.8,32.89,24.91,0.0,80.28,4.47,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005106,Kabale,2025-12-01,19.39,29.98,24.43,0.0,65.02,13.66,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005107,Kabale,2025-12-02,19.3,32.57,25.41,0.0,70.13,8.2,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005108,Kabale,2025-12-03,19.9,33.88,27.74,0.0,89.92,3.57,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005109,Kabale,2025-12-04,21.36,34.92,28.39,0.0,58.87,0.8,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005110,Kabale,2025-12-05,21.68,33.47,28.29,0.0,77.37,1.57,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005111,Tororo,2024-12-06,14.77,27.72,22.53,0.0,89.84,9.28,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005112,Tororo,2024-12-07,18.48,31.74,24.16,0.0,64.26,19.97,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005113,Tororo,2024-12-08,19.28,31.55,24.4,0.0,62.87,18.44,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005114,Tororo,2024-12-09,19.98,32.23,26.75,0.0,82.24,12.1,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005115,Tororo,2024-12-10,19.3,32.19,25.75,0.0,56.84,19.91,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005116,Tororo,2024-12-11,16.04,30.74,23.22,0.0,52.68,10.38,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005117,Tororo,2024-12-12,21.1,32.24,27.08,0.0,50.07,16.99,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005118,Tororo,2024-12-13,18.96,32.41,25.74,6.05,68.52,1.06,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005119,Tororo,2024-12-14,18.42,30.01,24.14,0.0,73.37,4.4,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005120,Tororo,2024-12-15,17.82,29.41,23.32,0.0,76.51,18.44,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005121,Tororo,2024-12-16,20.69,33.16,26.22,0.0,59.5,2.26,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005122,Tororo,2024-12-17,18.31,29.68,23.82,0.0,87.51,10.94,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005123,Tororo,2024-12-18,16.14,29.92,22.68,0.0,52.47,5.31,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005124,Tororo,2024-12-19,16.77,27.67,22.34,0.0,87.84,16.52,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005125,Tororo,2024-12-20,21.51,35.1,27.2,0.0,72.34,6.02,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005126,Tororo,2024-12-21,18.12,29.25,23.96,0.0,58.55,19.25,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005127,Tororo,2024-12-22,20.56,33.89,26.18,0.0,87.37,1.52,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005128,Tororo,2024-12-23,19.39,32.87,26.91,0.0,85.24,17.41,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005129,Tororo,2024-12-24,16.83,28.78,23.65,0.0,82.97,6.98,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005130,Tororo,2024-12-25,16.01,30.07,23.73,2.41,69.62,4.69,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005131,Tororo,2024-12-26,17.69,30.78,25.43,10.38,83.05,10.18,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005132,Tororo,2024-12-27,17.36,30.83,25.02,9.46,63.98,0.41,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005133,Tororo,2024-12-28,15.48,28.78,22.69,0.0,80.99,2.9,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005134,Tororo,2024-12-29,18.75,31.73,25.44,0.0,81.71,14.53,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005135,Tororo,2024-12-30,18.45,29.54,24.2,21.64,61.65,19.42,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005136,Tororo,2024-12-31,18.7,32.0,25.49,0.0,73.91,3.4,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005137,Tororo,2025-01-01,19.93,32.53,26.68,0.0,50.18,10.29,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005138,Tororo,2025-01-02,19.59,34.28,26.4,20.28,58.81,5.8,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005139,Tororo,2025-01-03,15.85,28.84,22.36,0.0,50.22,18.86,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005140,Tororo,2025-01-04,18.7,29.29,24.13,0.0,70.24,2.13,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005141,Tororo,2025-01-05,18.61,32.33,25.25,14.77,74.07,17.56,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005142,Tororo,2025-01-06,18.12,32.47,25.65,0.0,88.57,0.51,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005143,Tororo,2025-01-07,18.91,31.44,25.79,8.51,78.97,1.7,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005144,Tororo,2025-01-08,16.69,29.31,23.69,3.89,65.2,11.99,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005145,Tororo,2025-01-09,18.97,31.47,24.62,0.0,55.5,6.51,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005146,Tororo,2025-01-10,16.78,28.86,23.56,11.62,54.52,11.66,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005147,Tororo,2025-01-11,16.51,31.76,24.41,0.0,69.63,6.21,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005148,Tororo,2025-01-12,17.81,31.38,25.25,0.0,86.2,8.12,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005149,Tororo,2025-01-13,16.47,30.67,22.69,0.0,84.61,13.75,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005150,Tororo,2025-01-14,19.19,31.93,24.28,0.0,71.92,10.94,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005151,Tororo,2025-01-15,15.05,27.74,22.67,0.0,69.33,15.6,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005152,Tororo,2025-01-16,19.05,32.59,25.25,0.0,69.5,11.43,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005153,Tororo,2025-01-17,20.1,34.63,27.17,0.0,88.46,17.54,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005154,Tororo,2025-01-18,17.56,28.05,23.02,0.0,71.62,0.58,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005155,Tororo,2025-01-19,17.02,32.41,24.73,9.21,70.22,11.26,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005156,Tororo,2025-01-20,17.25,32.1,24.82,15.09,83.48,14.59,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005157,Tororo,2025-01-21,17.45,29.87,24.47,0.0,89.09,4.01,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005158,Tororo,2025-01-22,15.56,29.41,23.22,9.25,85.6,7.34,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005159,Tororo,2025-01-23,19.56,33.74,25.78,0.0,55.62,3.19,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005160,Tororo,2025-01-24,20.89,33.51,26.23,0.0,67.32,12.6,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005161,Tororo,2025-01-25,18.37,31.37,24.01,0.0,65.36,5.91,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005162,Tororo,2025-01-26,18.86,30.2,24.45,0.0,57.78,15.59,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005163,Tororo,2025-01-27,18.81,33.42,26.78,0.0,60.54,11.58,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005164,Tororo,2025-01-28,21.79,34.31,27.01,0.0,89.12,1.19,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005165,Tororo,2025-01-29,16.25,31.72,24.17,17.15,84.72,2.89,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005166,Tororo,2025-01-30,14.95,29.66,22.5,0.0,82.87,2.59,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005167,Tororo,2025-01-31,15.14,29.97,22.3,0.0,79.21,14.06,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005168,Tororo,2025-02-01,16.63,29.99,22.68,0.0,62.23,10.55,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005169,Tororo,2025-02-02,16.91,30.9,24.5,12.21,61.15,15.41,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005170,Tororo,2025-02-03,20.09,31.98,25.97,0.0,62.42,4.35,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005171,Tororo,2025-02-04,19.71,33.93,26.37,17.84,50.46,1.21,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005172,Tororo,2025-02-05,18.11,31.29,24.61,0.0,82.81,5.82,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005173,Tororo,2025-02-06,16.02,29.82,23.52,0.0,85.4,16.46,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005174,Tororo,2025-02-07,16.96,30.92,23.53,0.0,54.03,19.76,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005175,Tororo,2025-02-08,16.88,30.83,22.9,0.0,63.74,0.19,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005176,Tororo,2025-02-09,17.69,32.43,25.16,2.31,88.31,19.09,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005177,Tororo,2025-02-10,16.57,29.1,22.46,0.0,87.95,15.12,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005178,Tororo,2025-02-11,18.12,30.32,24.93,0.56,85.28,9.36,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005179,Tororo,2025-02-12,20.27,33.82,26.6,0.0,63.79,0.05,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005180,Tororo,2025-02-13,18.36,30.06,24.95,0.0,50.62,9.78,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005181,Tororo,2025-02-14,17.74,31.28,25.29,0.0,56.4,12.11,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005182,Tororo,2025-02-15,14.83,27.89,22.38,14.27,65.9,3.58,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005183,Tororo,2025-02-16,17.8,30.22,23.93,0.0,81.37,8.31,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005184,Tororo,2025-02-17,15.07,29.12,22.95,2.12,50.13,16.49,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005185,Tororo,2025-02-18,18.44,31.94,24.25,0.0,88.68,4.6,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005186,Tororo,2025-02-19,17.91,31.24,23.63,0.0,83.83,14.96,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005187,Tororo,2025-02-20,16.05,31.52,23.77,5.66,66.6,19.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005188,Tororo,2025-02-21,18.74,31.58,26.22,0.0,78.05,5.49,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005189,Tororo,2025-02-22,17.95,30.66,23.17,0.0,81.59,2.39,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005190,Tororo,2025-02-23,17.37,30.34,24.36,0.0,81.97,17.73,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005191,Tororo,2025-02-24,17.66,31.25,23.65,0.0,89.48,17.26,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005192,Tororo,2025-02-25,16.64,30.99,24.37,9.92,56.5,8.85,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005193,Tororo,2025-02-26,17.73,32.65,24.94,0.0,53.48,18.08,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005194,Tororo,2025-02-27,15.48,29.32,22.36,14.76,61.47,9.0,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005195,Tororo,2025-02-28,19.17,31.55,24.84,0.0,68.22,14.49,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005196,Tororo,2025-03-01,21.3,32.35,26.59,48.83,51.73,17.08,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005197,Tororo,2025-03-02,16.59,31.71,23.75,0.0,80.99,17.31,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005198,Tororo,2025-03-03,18.09,30.56,25.02,0.29,70.79,11.79,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005199,Tororo,2025-03-04,19.72,30.82,25.39,0.0,70.03,15.93,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005200,Tororo,2025-03-05,20.23,31.48,25.64,0.0,51.21,5.59,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005201,Tororo,2025-03-06,17.99,30.89,25.21,34.98,55.85,9.86,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005202,Tororo,2025-03-07,19.09,32.49,25.14,35.46,89.17,13.92,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005203,Tororo,2025-03-08,17.83,32.29,25.3,2.88,58.01,14.2,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005204,Tororo,2025-03-09,19.26,34.53,27.0,0.0,72.62,3.66,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005205,Tororo,2025-03-10,17.36,30.79,23.48,0.0,68.58,13.91,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005206,Tororo,2025-03-11,16.32,30.59,23.38,27.78,73.12,8.62,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005207,Tororo,2025-03-12,20.15,32.74,25.23,0.0,86.17,14.57,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005208,Tororo,2025-03-13,17.32,31.84,24.97,0.0,50.16,15.62,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005209,Tororo,2025-03-14,17.39,31.06,23.34,34.61,70.32,12.01,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005210,Tororo,2025-03-15,16.51,29.35,22.79,15.02,76.32,5.05,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005211,Tororo,2025-03-16,17.4,32.13,24.16,0.0,54.73,2.89,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005212,Tororo,2025-03-17,19.45,30.98,24.62,0.0,78.95,10.07,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005213,Tororo,2025-03-18,19.47,32.55,24.9,22.09,79.47,2.77,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005214,Tororo,2025-03-19,19.46,30.31,25.29,2.11,67.51,6.1,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005215,Tororo,2025-03-20,17.68,32.31,24.91,0.0,74.04,0.29,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005216,Tororo,2025-03-21,16.8,29.98,22.7,31.61,87.97,12.63,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005217,Tororo,2025-03-22,18.39,32.63,25.58,0.64,78.1,1.69,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005218,Tororo,2025-03-23,18.47,32.82,25.67,11.32,73.01,2.92,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005219,Tororo,2025-03-24,18.82,31.18,25.85,29.64,68.56,11.64,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005220,Tororo,2025-03-25,19.45,33.59,25.92,0.0,63.52,19.51,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005221,Tororo,2025-03-26,18.58,32.46,25.93,0.0,79.87,4.95,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005222,Tororo,2025-03-27,16.38,30.5,22.88,26.14,75.36,19.81,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005223,Tororo,2025-03-28,17.91,30.1,24.42,0.0,53.3,18.16,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005224,Tororo,2025-03-29,21.08,32.61,26.84,5.47,62.63,12.1,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005225,Tororo,2025-03-30,18.55,31.62,23.85,0.0,63.69,15.36,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005226,Tororo,2025-03-31,17.11,30.02,24.81,32.16,86.31,17.15,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005227,Tororo,2025-04-01,16.94,31.22,23.4,64.09,54.46,7.14,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005228,Tororo,2025-04-02,19.76,31.29,26.12,21.39,75.79,13.99,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005229,Tororo,2025-04-03,20.58,33.09,26.76,23.6,81.51,14.88,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005230,Tororo,2025-04-04,14.74,29.83,22.4,0.0,69.93,2.41,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005231,Tororo,2025-04-05,18.22,33.03,26.2,0.0,50.65,7.53,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005232,Tororo,2025-04-06,18.47,31.97,24.36,0.0,53.48,16.17,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005233,Tororo,2025-04-07,16.6,31.05,23.77,0.0,50.2,12.12,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005234,Tororo,2025-04-08,19.33,29.84,24.62,5.25,73.84,15.44,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005235,Tororo,2025-04-09,20.79,31.58,26.27,0.0,51.3,9.62,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005236,Tororo,2025-04-10,19.47,32.95,25.31,32.23,68.74,2.0,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005237,Tororo,2025-04-11,19.03,32.25,24.69,34.68,64.68,12.16,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005238,Tororo,2025-04-12,20.26,33.85,26.8,0.0,57.84,14.74,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005239,Tororo,2025-04-13,16.04,28.92,23.6,18.46,58.08,16.24,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005240,Tororo,2025-04-14,16.97,28.85,23.47,36.69,55.31,9.31,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005241,Tororo,2025-04-15,14.99,29.3,22.8,0.0,75.6,7.4,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005242,Tororo,2025-04-16,15.43,28.38,22.94,29.32,70.1,18.61,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005243,Tororo,2025-04-17,17.83,32.4,25.29,0.0,63.72,15.48,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005244,Tororo,2025-04-18,19.57,34.24,26.39,0.0,81.36,1.88,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005245,Tororo,2025-04-19,20.26,32.32,26.2,8.6,77.62,9.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005246,Tororo,2025-04-20,19.59,32.84,27.09,13.34,62.02,18.59,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005247,Tororo,2025-04-21,18.1,31.27,25.84,0.0,63.45,1.54,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005248,Tororo,2025-04-22,19.42,33.95,25.95,0.67,72.35,3.13,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005249,Tororo,2025-04-23,15.87,28.29,22.46,0.0,58.3,3.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005250,Tororo,2025-04-24,17.38,31.43,24.67,0.0,70.16,1.72,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005251,Tororo,2025-04-25,19.71,32.66,26.88,0.0,82.88,0.67,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005252,Tororo,2025-04-26,16.2,30.67,23.03,16.89,70.92,10.02,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005253,Tororo,2025-04-27,16.29,30.56,22.82,18.06,71.17,5.81,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005254,Tororo,2025-04-28,16.52,31.18,24.24,45.23,75.29,15.33,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005255,Tororo,2025-04-29,18.4,31.53,24.6,5.93,87.34,7.55,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005256,Tororo,2025-04-30,19.67,32.24,27.14,0.0,63.16,9.9,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005257,Tororo,2025-05-01,20.09,33.85,26.66,37.39,63.22,15.02,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005258,Tororo,2025-05-02,19.76,33.52,25.84,0.0,66.51,12.94,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005259,Tororo,2025-05-03,18.89,32.11,25.11,59.62,76.09,11.45,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005260,Tororo,2025-05-04,17.8,29.68,23.35,0.0,73.31,1.96,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005261,Tororo,2025-05-05,18.36,29.33,23.94,21.02,57.54,3.52,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005262,Tororo,2025-05-06,19.04,31.86,24.26,0.0,81.6,9.1,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005263,Tororo,2025-05-07,16.27,29.09,23.63,0.0,54.78,15.84,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005264,Tororo,2025-05-08,18.92,30.56,25.16,36.09,85.63,17.65,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005265,Tororo,2025-05-09,17.62,32.04,25.5,42.13,61.8,7.31,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005266,Tororo,2025-05-10,18.86,32.58,25.8,0.0,77.3,11.44,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005267,Tororo,2025-05-11,20.22,34.16,27.04,18.39,81.1,15.84,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005268,Tororo,2025-05-12,19.57,34.45,26.72,35.3,80.46,12.97,Stormy,AgriMet Service,2025-12-06 15:51:42
