price_id,product_id,market_id,price_date,wholesale_price,retail_price,price_trend,source
PRC00017978,PRD0022,MKT0057,2025-03-09,2616.38,3498.06,Down,Uganda Commodity Exchange
PRC00017979,PRD0022,MKT0057,2025-03-10,2616.95,3292.49,Stable,Market Survey
PRC00017980,PRD0022,MKT0057,2025-03-11,2752.7,3373.95,Up,Uganda Commodity Exchange
PRC00017981,PRD0022,MKT0057,2025-03-12,3013.81,3888.36,Up,Market Survey
PRC00017982,PRD0022,MKT0057,2025-03-13,3265.98,4212.73,Up,Cooperative Report
PRC00017983,PRD0022,MKT0057,2025-03-14,3193.03,3984.49,Down,Market Survey
PRC00017984,PRD0022,MKT0057,2025-03-15,3197.34,4050.08,Stable,Cooperative Report
PRC00017985,PRD0022,MKT0057,2025-03-16,3075.75,4398.8,Down,Uganda Commodity Exchange
PRC00017986,PRD0022,MKT0057,2025-03-17,2880.98,3993.68,Down,Market Survey
PRC00017987,PRD0022,MKT0057,2025-03-18,2763.92,3387.99,Down,Uganda Commodity Exchange
PRC00017988,PRD0022,MKT0057,2025-03-19,2610.91,3776.76,Down,Uganda Commodity Exchange
PRC00017989,PRD0022,MKT0057,2025-03-20,2614.87,3521.45,Stable,Uganda Commodity Exchange
PRC00017990,PRD0022,MKT0057,2025-03-21,2754.72,4076.56,Up,Ministry of Agriculture
PRC00017991,PRD0022,MKT0057,2025-03-22,2891.6,3837.36,Up,Uganda Commodity Exchange
PRC00017992,PRD0022,MKT0057,2025-03-23,2893.4,3696.32,Stable,Cooperative Report
PRC00017993,PRD0022,MKT0057,2025-03-24,3106.79,3782.59,Up,Uganda Commodity Exchange
PRC00017994,PRD0022,MKT0057,2025-03-25,3108.43,3970.33,Stable,Cooperative Report
PRC00017995,PRD0022,MKT0057,2025-03-26,3326.7,4108.21,Up,Ministry of Agriculture
PRC00017996,PRD0022,MKT0057,2025-03-27,3085.24,4098.68,Down,Ministry of Agriculture
PRC00017997,PRD0022,MKT0057,2025-03-28,2994.92,4356.39,Down,Cooperative Report
PRC00017998,PRD0022,MKT0057,2025-03-29,2442.0,3196.61,Down,Ministry of Agriculture
PRC00017999,PRD0022,MKT0057,2025-03-30,2317.75,3427.93,Down,Market Survey
PRC00018000,PRD0022,MKT0057,2025-03-31,2110.95,2978.07,Down,Market Survey
PRC00018001,PRD0022,MKT0057,2025-04-01,2235.3,2970.07,Up,Ministry of Agriculture
PRC00018002,PRD0022,MKT0057,2025-04-02,2346.14,3097.78,Up,Market Survey
PRC00018003,PRD0022,MKT0057,2025-04-03,2269.85,3349.15,Down,Uganda Commodity Exchange
PRC00018004,PRD0022,MKT0057,2025-04-04,2333.11,3252.08,Up,Ministry of Agriculture
PRC00018005,PRD0022,MKT0057,2025-04-05,2211.1,3274.09,Down,Uganda Commodity Exchange
PRC00018006,PRD0022,MKT0057,2025-04-06,2313.08,2980.62,Up,Cooperative Report
PRC00018007,PRD0022,MKT0057,2025-04-07,2307.37,2842.65,Stable,Cooperative Report
PRC00018008,PRD0022,MKT0057,2025-04-08,2446.83,3317.43,Up,Cooperative Report
PRC00018009,PRD0022,MKT0057,2025-04-09,2181.86,3219.52,Down,Cooperative Report
PRC00018010,PRD0022,MKT0057,2025-04-10,2343.24,3290.69,Up,Cooperative Report
PRC00018011,PRD0022,MKT0057,2025-04-11,2486.53,2996.11,Up,Uganda Commodity Exchange
PRC00018012,PRD0022,MKT0057,2025-04-12,2359.42,3042.27,Down,Market Survey
PRC00018013,PRD0022,MKT0057,2025-04-13,2162.77,3230.19,Down,Market Survey
PRC00018014,PRD0022,MKT0057,2025-04-14,2615.79,3749.66,Up,Cooperative Report
PRC00018015,PRD0022,MKT0057,2025-04-15,2553.41,3263.67,Down,Market Survey
PRC00018016,PRD0022,MKT0057,2025-04-16,2349.78,3258.19,Down,Cooperative Report
PRC00018017,PRD0022,MKT0057,2025-04-17,2432.93,3331.99,Up,Cooperative Report
PRC00018018,PRD0022,MKT0057,2025-04-18,2403.48,3492.39,Stable,Cooperative Report
PRC00018019,PRD0022,MKT0057,2025-04-19,2402.15,3160.82,Stable,Market Survey
PRC00018020,PRD0022,MKT0057,2025-04-20,2023.67,2750.41,Down,Cooperative Report
PRC00018021,PRD0022,MKT0057,2025-04-21,1999.48,2593.22,Stable,Uganda Commodity Exchange
PRC00018022,PRD0022,MKT0057,2025-04-22,2043.63,2966.74,Up,Ministry of Agriculture
PRC00018023,PRD0022,MKT0057,2025-04-23,2596.38,3726.75,Up,Market Survey
PRC00018024,PRD0022,MKT0057,2025-04-24,2489.96,3652.96,Down,Ministry of Agriculture
PRC00018025,PRD0022,MKT0057,2025-04-25,2449.34,3609.92,Stable,Market Survey
PRC00018026,PRD0022,MKT0057,2025-04-26,2558.66,3239.74,Up,Uganda Commodity Exchange
PRC00018027,PRD0022,MKT0057,2025-04-27,2740.85,3928.71,Up,Uganda Commodity Exchange
PRC00018028,PRD0022,MKT0057,2025-04-28,2970.08,3682.01,Up,Ministry of Agriculture
PRC00018029,PRD0022,MKT0057,2025-04-29,3456.11,4408.03,Up,Uganda Commodity Exchange
PRC00018030,PRD0022,MKT0057,2025-04-30,4211.56,5660.34,Up,Market Survey
PRC00018031,PRD0022,MKT0057,2025-05-01,4357.66,6233.33,Up,Market Survey
PRC00018032,PRD0022,MKT0057,2025-05-02,4653.9,6105.01,Up,Cooperative Report
PRC00018033,PRD0022,MKT0057,2025-05-03,4861.91,5908.25,Up,Cooperative Report
PRC00018034,PRD0022,MKT0057,2025-05-04,5189.54,6335.3,Up,Cooperative Report
PRC00018035,PRD0022,MKT0057,2025-05-05,4802.73,6708.86,Down,Market Survey
PRC00018036,PRD0022,MKT0057,2025-05-06,4224.87,5070.95,Down,Market Survey
PRC00018037,PRD0022,MKT0057,2025-05-07,4567.93,5986.36,Up,Uganda Commodity Exchange
PRC00018038,PRD0022,MKT0057,2025-05-08,3991.6,5664.77,Down,Ministry of Agriculture
PRC00018039,PRD0022,MKT0057,2025-05-09,4005.9,5133.74,Stable,Ministry of Agriculture
PRC00018040,PRD0022,MKT0057,2025-05-10,4121.91,5749.29,Up,Ministry of Agriculture
PRC00018041,PRD0022,MKT0057,2025-05-11,3850.66,5700.72,Down,Cooperative Report
PRC00018042,PRD0022,MKT0057,2025-05-12,3899.51,5117.13,Stable,Market Survey
PRC00018043,PRD0022,MKT0057,2025-05-13,4396.08,5981.89,Up,Ministry of Agriculture
PRC00018044,PRD0022,MKT0057,2025-05-14,4723.06,6104.26,Up,Ministry of Agriculture
PRC00018045,PRD0022,MKT0057,2025-05-15,4696.91,6323.73,Stable,Ministry of Agriculture
PRC00018046,PRD0022,MKT0057,2025-05-16,4681.88,5736.4,Stable,Uganda Commodity Exchange
PRC00018047,PRD0022,MKT0057,2025-05-17,4463.54,5883.8,Down,Uganda Commodity Exchange
PRC00018048,PRD0022,MKT0057,2025-05-18,4331.36,5648.52,Down,Ministry of Agriculture
PRC00018049,PRD0022,MKT0057,2025-05-19,4011.72,5295.71,Down,Uganda Commodity Exchange
PRC00018050,PRD0022,MKT0057,2025-05-20,4377.59,6435.08,Up,Ministry of Agriculture
PRC00018051,PRD0022,MKT0057,2025-05-21,5069.9,6955.03,Up,Uganda Commodity Exchange
PRC00018052,PRD0022,MKT0057,2025-05-22,5347.96,7166.65,Up,Uganda Commodity Exchange
PRC00018053,PRD0022,MKT0057,2025-05-23,5316.25,7523.75,Stable,Uganda Commodity Exchange
PRC00018054,PRD0022,MKT0057,2025-05-24,4830.94,7244.19,Down,Cooperative Report
PRC00018055,PRD0022,MKT0057,2025-05-25,4716.06,6373.13,Down,Ministry of Agriculture
PRC00018056,PRD0022,MKT0057,2025-05-26,5527.26,7486.24,Up,Market Survey
PRC00018057,PRD0022,MKT0057,2025-05-27,5149.51,6542.13,Down,Ministry of Agriculture
PRC00018058,PRD0022,MKT0057,2025-05-28,5014.83,6480.92,Down,Ministry of Agriculture
PRC00018059,PRD0022,MKT0057,2025-05-29,5611.28,7815.19,Up,Uganda Commodity Exchange
PRC00018060,PRD0022,MKT0057,2025-05-30,5316.4,6607.04,Down,Ministry of Agriculture
PRC00018061,PRD0022,MKT0057,2025-05-31,5772.22,7189.79,Up,Uganda Commodity Exchange
PRC00018062,PRD0022,MKT0057,2025-06-01,5597.16,7856.74,Down,Ministry of Agriculture
PRC00018063,PRD0022,MKT0057,2025-06-02,6445.05,9077.22,Up,Ministry of Agriculture
PRC00018064,PRD0022,MKT0057,2025-06-03,6613.88,8673.15,Up,Ministry of Agriculture
PRC00018065,PRD0022,MKT0057,2025-06-04,7052.85,8739.03,Up,Uganda Commodity Exchange
PRC00018066,PRD0022,MKT0057,2025-06-05,7373.89,10045.68,Up,Ministry of Agriculture
PRC00018067,PRD0022,MKT0057,2025-06-06,6337.8,8660.25,Down,Uganda Commodity Exchange
PRC00018068,PRD0022,MKT0057,2025-06-07,6603.6,8462.16,Up,Ministry of Agriculture
PRC00018069,PRD0022,MKT0057,2025-06-08,7283.87,9913.87,Up,Cooperative Report
PRC00018070,PRD0022,MKT0057,2025-06-09,7687.48,10849.4,Up,Market Survey
PRC00018071,PRD0022,MKT0057,2025-06-10,7415.87,9230.85,Down,Uganda Commodity Exchange
PRC00018072,PRD0022,MKT0057,2025-06-11,6910.0,8884.8,Down,Market Survey
PRC00018073,PRD0022,MKT0057,2025-06-12,7047.17,8986.82,Stable,Uganda Commodity Exchange
PRC00018074,PRD0022,MKT0057,2025-06-13,5982.63,8410.16,Down,Cooperative Report
PRC00018075,PRD0022,MKT0057,2025-06-14,5395.64,7957.29,Down,Market Survey
PRC00018076,PRD0022,MKT0057,2025-06-15,5386.37,7782.92,Stable,Market Survey
PRC00018077,PRD0022,MKT0057,2025-06-16,5291.01,7110.11,Stable,Ministry of Agriculture
PRC00018078,PRD0022,MKT0057,2025-06-17,5423.12,7203.7,Up,Cooperative Report
PRC00018079,PRD0022,MKT0057,2025-06-18,5651.8,7644.26,Up,Ministry of Agriculture
PRC00018080,PRD0022,MKT0057,2025-06-19,5675.17,7480.07,Stable,Cooperative Report
PRC00018081,PRD0022,MKT0057,2025-06-20,5526.41,8053.07,Down,Market Survey
PRC00018082,PRD0022,MKT0057,2025-06-21,6741.26,9374.14,Up,Market Survey
PRC00018083,PRD0022,MKT0057,2025-06-22,6024.04,7867.53,Down,Market Survey
PRC00018084,PRD0022,MKT0057,2025-06-23,5921.58,7834.34,Stable,Ministry of Agriculture
PRC00018085,PRD0022,MKT0057,2025-06-24,6143.48,8504.53,Up,Ministry of Agriculture
PRC00018086,PRD0022,MKT0057,2025-06-25,6702.56,8361.71,Up,Market Survey
PRC00018087,PRD0022,MKT0057,2025-06-26,6851.65,9347.5,Up,Ministry of Agriculture
PRC00018088,PRD0022,MKT0057,2025-06-27,7487.15,9617.11,Up,Cooperative Report
PRC00018089,PRD0022,MKT0057,2025-06-28,7360.81,10104.9,Stable,Uganda Commodity Exchange
PRC00018090,PRD0022,MKT0057,2025-06-29,8911.28,13325.03,Up,Cooperative Report
PRC00018091,PRD0022,MKT0057,2025-06-30,9401.49,12099.84,Up,Cooperative Report
PRC00018092,PRD0022,MKT0057,2025-07-01,9494.37,11868.5,Stable,Ministry of Agriculture
PRC00018093,PRD0022,MKT0057,2025-07-02,8628.34,10715.67,Down,Uganda Commodity Exchange
PRC00018094,PRD0022,MKT0057,2025-07-03,7873.81,9498.24,Down,Cooperative Report
PRC00018095,PRD0022,MKT0057,2025-07-04,7299.71,10224.15,Down,Market Survey
PRC00018096,PRD0022,MKT0057,2025-07-05,7180.19,9421.33,Stable,Market Survey
PRC00018097,PRD0022,MKT0057,2025-07-06,6662.06,9277.56,Down,Cooperative Report
PRC00018098,PRD0022,MKT0057,2025-07-07,6532.26,8594.68,Stable,Uganda Commodity Exchange
PRC00018099,PRD0022,MKT0057,2025-07-08,6633.66,8758.84,Stable,Cooperative Report
PRC00018100,PRD0022,MKT0057,2025-07-09,6635.12,8892.21,Stable,Ministry of Agriculture
PRC00018101,PRD0022,MKT0057,2025-07-10,7124.13,9814.95,Up,Cooperative Report
PRC00018102,PRD0022,MKT0057,2025-07-11,7583.49,9833.33,Up,Ministry of Agriculture
PRC00018103,PRD0022,MKT0057,2025-07-12,8031.65,11001.78,Up,Ministry of Agriculture
PRC00018104,PRD0022,MKT0057,2025-07-13,8977.74,12349.57,Up,Ministry of Agriculture
PRC00018105,PRD0022,MKT0057,2025-07-14,9872.85,12865.7,Up,Market Survey
PRC00018106,PRD0022,MKT0057,2025-07-15,11637.6,16524.75,Up,Uganda Commodity Exchange
PRC00018107,PRD0022,MKT0057,2025-07-16,12646.54,16191.77,Up,Market Survey
PRC00018108,PRD0022,MKT0057,2025-07-17,12289.17,16299.69,Down,Ministry of Agriculture
PRC00018109,PRD0022,MKT0057,2025-07-18,11317.67,16346.85,Down,Market Survey
PRC00018110,PRD0022,MKT0057,2025-07-19,10343.87,15485.79,Down,Ministry of Agriculture
PRC00018111,PRD0022,MKT0057,2025-07-20,11379.87,14025.38,Up,Uganda Commodity Exchange
PRC00018112,PRD0022,MKT0057,2025-07-21,11581.74,16497.65,Stable,Cooperative Report
PRC00018113,PRD0022,MKT0057,2025-07-22,13532.87,18339.34,Up,Cooperative Report
PRC00018114,PRD0022,MKT0057,2025-07-23,14795.31,21114.96,Up,Market Survey
PRC00018115,PRD0022,MKT0057,2025-07-24,16806.45,21439.91,Up,Market Survey
PRC00018116,PRD0022,MKT0057,2025-07-25,17431.6,25285.15,Up,Market Survey
PRC00018117,PRD0022,MKT0057,2025-07-26,19172.23,23046.55,Up,Cooperative Report
PRC00018118,PRD0022,MKT0057,2025-07-27,19698.82,28028.3,Up,Cooperative Report
PRC00018119,PRD0022,MKT0057,2025-07-28,18403.96,22158.4,Down,Market Survey
PRC00018120,PRD0022,MKT0057,2025-07-29,22193.22,32959.59,Up,Market Survey
PRC00018121,PRD0022,MKT0057,2025-07-30,25607.33,35137.34,Up,Uganda Commodity Exchange
PRC00018122,PRD0022,MKT0057,2025-07-31,26715.8,38970.81,Up,Cooperative Report
PRC00018123,PRD0022,MKT0057,2025-08-01,25770.93,35546.88,Down,Ministry of Agriculture
PRC00018124,PRD0022,MKT0057,2025-08-02,26360.23,32283.06,Up,Ministry of Agriculture
PRC00018125,PRD0022,MKT0057,2025-08-03,25860.82,38550.09,Stable,Market Survey
PRC00018126,PRD0022,MKT0057,2025-08-04,25941.31,35233.07,Stable,Ministry of Agriculture
PRC00018127,PRD0022,MKT0057,2025-08-05,25636.99,34530.86,Stable,Market Survey
PRC00018128,PRD0022,MKT0057,2025-08-06,24723.32,33399.34,Down,Market Survey
PRC00018129,PRD0022,MKT0057,2025-08-07,22697.7,32890.82,Down,Cooperative Report
PRC00018130,PRD0022,MKT0057,2025-08-08,23982.07,33927.6,Up,Market Survey
PRC00018131,PRD0022,MKT0057,2025-08-09,28228.1,37089.39,Up,Market Survey
PRC00018132,PRD0022,MKT0057,2025-08-10,24867.78,32559.87,Down,Market Survey
PRC00018133,PRD0022,MKT0057,2025-08-11,27738.28,34800.23,Up,Ministry of Agriculture
PRC00018134,PRD0022,MKT0057,2025-08-12,29873.57,43581.27,Up,Cooperative Report
PRC00018135,PRD0022,MKT0057,2025-08-13,29587.58,39418.62,Stable,Cooperative Report
PRC00018136,PRD0022,MKT0057,2025-08-14,30655.96,45820.8,Up,Market Survey
PRC00018137,PRD0022,MKT0057,2025-08-15,29125.34,40279.11,Down,Ministry of Agriculture
PRC00018138,PRD0022,MKT0057,2025-08-16,27683.36,37340.53,Down,Ministry of Agriculture
PRC00018139,PRD0022,MKT0057,2025-08-17,28936.76,40641.21,Up,Uganda Commodity Exchange
PRC00018140,PRD0022,MKT0057,2025-08-18,27627.08,34205.7,Down,Market Survey
PRC00018141,PRD0022,MKT0057,2025-08-19,29572.48,39913.19,Up,Uganda Commodity Exchange
PRC00018142,PRD0022,MKT0057,2025-08-20,31026.35,44897.04,Up,Cooperative Report
PRC00018143,PRD0022,MKT0057,2025-08-21,27535.5,35781.44,Down,Ministry of Agriculture
PRC00018144,PRD0022,MKT0057,2025-08-22,24405.35,34999.25,Down,Cooperative Report
PRC00018145,PRD0022,MKT0057,2025-08-23,24702.59,30814.4,Stable,Uganda Commodity Exchange
PRC00018146,PRD0022,MKT0057,2025-08-24,26982.78,40005.03,Up,Cooperative Report
PRC00018147,PRD0022,MKT0057,2025-08-25,24874.99,31660.88,Down,Market Survey
PRC00018148,PRD0022,MKT0057,2025-08-26,20672.5,30102.34,Down,Market Survey
PRC00018149,PRD0022,MKT0057,2025-08-27,23517.57,32358.17,Up,Uganda Commodity Exchange
PRC00018150,PRD0022,MKT0057,2025-08-28,23179.72,31634.68,Stable,Ministry of Agriculture
PRC00018151,PRD0022,MKT0057,2025-08-29,24789.05,35161.54,Up,Ministry of Agriculture
PRC00018152,PRD0022,MKT0057,2025-08-30,22909.02,31606.04,Down,Cooperative Report
PRC00018153,PRD0022,MKT0057,2025-08-31,23185.68,33513.81,Stable,Ministry of Agriculture
PRC00018154,PRD0022,MKT0057,2025-09-01,20034.83,29514.1,Down,Market Survey
PRC00018155,PRD0022,MKT0057,2025-09-02,20469.24,24932.61,Up,Ministry of Agriculture
PRC00018156,PRD0022,MKT0057,2025-09-03,20013.59,27605.56,Down,Ministry of Agriculture
PRC00018157,PRD0022,MKT0057,2025-09-04,18470.18,26005.78,Down,Cooperative Report
PRC00018158,PRD0022,MKT0057,2025-09-05,17376.69,21926.72,Down,Ministry of Agriculture
PRC00018159,PRD0022,MKT0057,2025-09-06,17290.48,24599.56,Stable,Ministry of Agriculture
PRC00018160,PRD0022,MKT0057,2025-09-07,15110.77,20712.31,Down,Uganda Commodity Exchange
PRC00018161,PRD0022,MKT0057,2025-09-08,14135.43,19119.87,Down,Uganda Commodity Exchange
PRC00018162,PRD0022,MKT0057,2025-09-09,13627.38,16364.57,Down,Uganda Commodity Exchange
PRC00018163,PRD0022,MKT0057,2025-09-10,13664.82,19932.62,Stable,Ministry of Agriculture
PRC00018164,PRD0022,MKT0057,2025-09-11,13631.51,17304.71,Stable,Cooperative Report
PRC00018165,PRD0022,MKT0057,2025-09-12,12540.93,18688.0,Down,Uganda Commodity Exchange
PRC00018166,PRD0022,MKT0057,2025-09-13,11776.67,15351.19,Down,Market Survey
PRC00018167,PRD0022,MKT0057,2025-09-14,11895.63,15627.15,Stable,Market Survey
PRC00018168,PRD0022,MKT0057,2025-09-15,12914.03,16189.65,Up,Market Survey
PRC00018169,PRD0022,MKT0057,2025-09-16,10638.58,12861.5,Down,Cooperative Report
PRC00018170,PRD0022,MKT0057,2025-09-17,10605.21,14443.48,Stable,Cooperative Report
PRC00018171,PRD0022,MKT0057,2025-09-18,9432.79,12671.36,Down,Ministry of Agriculture
PRC00018172,PRD0022,MKT0057,2025-09-19,9296.73,13265.78,Stable,Cooperative Report
PRC00018173,PRD0022,MKT0057,2025-09-20,9352.67,12023.55,Stable,Cooperative Report
PRC00018174,PRD0022,MKT0057,2025-09-21,9757.24,12145.39,Up,Cooperative Report
PRC00018175,PRD0022,MKT0057,2025-09-22,8457.49,11995.5,Down,Cooperative Report
PRC00018176,PRD0022,MKT0057,2025-09-23,8363.64,10428.16,Stable,Cooperative Report
PRC00018177,PRD0022,MKT0057,2025-09-24,9066.17,12177.12,Up,Cooperative Report
PRC00018178,PRD0022,MKT0057,2025-09-25,9017.17,12632.88,Stable,Cooperative Report
PRC00018179,PRD0022,MKT0057,2025-09-26,9625.88,12717.68,Up,Ministry of Agriculture
PRC00018180,PRD0022,MKT0057,2025-09-27,9726.52,11789.09,Stable,Cooperative Report
PRC00018181,PRD0022,MKT0057,2025-09-28,8718.81,12797.68,Down,Cooperative Report
PRC00018182,PRD0022,MKT0057,2025-09-29,7408.29,9827.04,Down,Cooperative Report
PRC00018183,PRD0022,MKT0057,2025-09-30,8119.29,11597.15,Up,Uganda Commodity Exchange
PRC00018184,PRD0022,MKT0057,2025-10-01,8821.58,10728.07,Up,Market Survey
PRC00018185,PRD0022,MKT0057,2025-10-02,9180.74,11582.33,Up,Cooperative Report
PRC00018186,PRD0022,MKT0057,2025-10-03,8362.58,11036.25,Down,Uganda Commodity Exchange
PRC00018187,PRD0022,MKT0057,2025-10-04,8859.63,12851.13,Up,Market Survey
PRC00018188,PRD0022,MKT0057,2025-10-05,8881.1,12647.98,Stable,Market Survey
PRC00018189,PRD0022,MKT0057,2025-10-06,9375.36,12191.43,Up,Uganda Commodity Exchange
PRC00018190,PRD0022,MKT0057,2025-10-07,9153.07,12900.66,Down,Cooperative Report
PRC00018191,PRD0022,MKT0057,2025-10-08,9281.77,13560.76,Stable,Cooperative Report
PRC00018192,PRD0022,MKT0057,2025-10-09,10009.96,13258.45,Up,Uganda Commodity Exchange
PRC00018193,PRD0022,MKT0057,2025-10-10,10734.76,13538.9,Up,Cooperative Report
PRC00018194,PRD0022,MKT0057,2025-10-11,11314.78,16399.18,Up,Uganda Commodity Exchange
PRC00018195,PRD0022,MKT0057,2025-10-12,9684.64,11943.61,Down,Uganda Commodity Exchange
PRC00018196,PRD0022,MKT0057,2025-10-13,8439.72,11004.64,Down,Ministry of Agriculture
PRC00018197,PRD0022,MKT0057,2025-10-14,7223.63,10465.8,Down,Ministry of Agriculture
PRC00018198,PRD0022,MKT0057,2025-10-15,7294.34,9679.45,Stable,Market Survey
PRC00018199,PRD0022,MKT0057,2025-10-16,6765.3,9719.49,Down,Market Survey
PRC00018200,PRD0022,MKT0057,2025-10-17,6535.75,9327.74,Down,Market Survey
PRC00018201,PRD0022,MKT0057,2025-10-18,6120.97,7625.3,Down,Uganda Commodity Exchange
PRC00018202,PRD0022,MKT0057,2025-10-19,5876.68,8606.95,Down,Cooperative Report
PRC00018203,PRD0022,MKT0057,2025-10-20,6683.41,9240.59,Up,Uganda Commodity Exchange
PRC00018204,PRD0022,MKT0057,2025-10-21,7102.47,9974.28,Up,Ministry of Agriculture
PRC00018205,PRD0022,MKT0057,2025-10-22,7271.36,9415.23,Up,Uganda Commodity Exchange
PRC00018206,PRD0022,MKT0057,2025-10-23,6691.12,9394.45,Down,Cooperative Report
PRC00018207,PRD0022,MKT0057,2025-10-24,6239.13,8358.22,Down,Cooperative Report
PRC00018208,PRD0022,MKT0057,2025-10-25,6331.94,8791.91,Stable,Market Survey
PRC00018209,PRD0022,MKT0057,2025-10-26,6979.04,9468.9,Up,Uganda Commodity Exchange
PRC00018210,PRD0022,MKT0057,2025-10-27,7612.11,10038.08,Up,Uganda Commodity Exchange
PRC00018211,PRD0022,MKT0057,2025-10-28,8521.77,11994.51,Up,Ministry of Agriculture
PRC00018212,PRD0022,MKT0057,2025-10-29,8782.26,12669.27,Up,Market Survey
PRC00018213,PRD0022,MKT0057,2025-10-30,9026.63,12604.34,Up,Cooperative Report
PRC00018214,PRD0022,MKT0057,2025-10-31,8814.66,13027.76,Down,Uganda Commodity Exchange
PRC00018215,PRD0022,MKT0057,2025-11-01,9677.95,12753.44,Up,Cooperative Report
PRC00018216,PRD0022,MKT0057,2025-11-02,10013.64,12704.44,Up,Cooperative Report
PRC00018217,PRD0022,MKT0057,2025-11-03,10064.61,14317.87,Stable,Market Survey
PRC00018218,PRD0022,MKT0057,2025-11-04,9601.77,13269.87,Down,Market Survey
PRC00018219,PRD0022,MKT0057,2025-11-05,9751.73,13972.69,Stable,Ministry of Agriculture
PRC00018220,PRD0022,MKT0057,2025-11-06,9664.45,13590.26,Stable,Market Survey
PRC00018221,PRD0022,MKT0057,2025-11-07,9518.88,12238.36,Stable,Uganda Commodity Exchange
PRC00018222,PRD0022,MKT0057,2025-11-08,8612.02,11443.26,Down,Market Survey
PRC00018223,PRD0022,MKT0057,2025-11-09,7929.09,9539.64,Down,Cooperative Report
PRC00018224,PRD0022,MKT0057,2025-11-10,7322.78,8878.7,Down,Cooperative Report
PRC00018225,PRD0022,MKT0057,2025-11-11,6734.12,9243.31,Down,Ministry of Agriculture
PRC00018226,PRD0022,MKT0057,2025-11-12,6266.12,8329.23,Down,Cooperative Report
PRC00018227,PRD0022,MKT0057,2025-11-13,5889.78,8145.1,Down,Ministry of Agriculture
PRC00018228,PRD0022,MKT0057,2025-11-14,6468.21,7961.6,Up,Cooperative Report
PRC00018229,PRD0022,MKT0057,2025-11-15,6364.81,7962.16,Stable,Cooperative Report
PRC00018230,PRD0022,MKT0057,2025-11-16,6665.96,9031.39,Up,Uganda Commodity Exchange
PRC00018231,PRD0022,MKT0057,2025-11-17,5954.74,8028.94,Down,Uganda Commodity Exchange
PRC00018232,PRD0022,MKT0057,2025-11-18,4989.64,6260.39,Down,Uganda Commodity Exchange
PRC00018233,PRD0022,MKT0057,2025-11-19,5209.09,6388.13,Up,Market Survey
PRC00018234,PRD0022,MKT0057,2025-11-20,5222.92,7353.46,Stable,Ministry of Agriculture
PRC00018235,PRD0022,MKT0057,2025-11-21,5520.05,6981.35,Up,Uganda Commodity Exchange
PRC00018236,PRD0022,MKT0057,2025-11-22,5243.85,7652.66,Down,Market Survey
PRC00018237,PRD0022,MKT0057,2025-11-23,4894.83,6555.53,Down,Uganda Commodity Exchange
PRC00018238,PRD0022,MKT0057,2025-11-24,5590.53,6737.13,Up,Cooperative Report
PRC00018239,PRD0022,MKT0057,2025-11-25,5431.65,7413.82,Down,Market Survey
PRC00018240,PRD0022,MKT0057,2025-11-26,5106.65,6138.5,Down,Cooperative Report
PRC00018241,PRD0022,MKT0057,2025-11-27,5856.1,7432.49,Up,Uganda Commodity Exchange
PRC00018242,PRD0022,MKT0057,2025-11-28,5890.77,7350.72,Stable,Ministry of Agriculture
PRC00018243,PRD0022,MKT0057,2025-11-29,5026.87,6879.79,Down,Market Survey
PRC00018244,PRD0022,MKT0057,2025-11-30,4931.18,7130.07,Stable,Uganda Commodity Exchange
PRC00018245,PRD0022,MKT0057,2025-12-01,5025.98,6281.27,Stable,Market Survey
PRC00018246,PRD0022,MKT0057,2025-12-02,4770.26,6285.56,Down,Cooperative Report
PRC00018247,PRD0022,MKT0057,2025-12-03,4984.31,6308.46,Up,Cooperative Report
PRC00018248,PRD0022,MKT0057,2025-12-04,4845.18,6080.64,Down,Ministry of Agriculture
PRC00018249,PRD0022,MKT0057,2025-12-05,5208.89,7594.85,Up,Market Survey
PRC00018250,PRD0022,MKT0057,2025-12-06,4709.95,6215.91,Down,Ministry of Agriculture
PRC00018251,PRD0022,MKT0078,2024-12-07,1002.79,1424.89,Stable,Ministry of Agriculture
PRC00018252,PRD0022,MKT0078,2024-12-08,1035.03,1550.24,Up,Ministry of Agriculture
PRC00018253,PRD0022,MKT0078,2024-12-09,1086.66,1540.23,Up,Market Survey
PRC00018254,PRD0022,MKT0078,2024-12-10,1064.09,1593.76,Down,Cooperative Report
PRC00018255,PRD0022,MKT0078,2024-12-11,1020.6,1474.19,Down,Ministry of Agriculture
PRC00018256,PRD0022,MKT0078,2024-12-12,964.18,1398.39,Down,Market Survey
PRC00018257,PRD0022,MKT0078,2024-12-13,1084.39,1558.22,Up,Ministry of Agriculture
PRC00018258,PRD0022,MKT0078,2024-12-14,1146.96,1688.6,Up,Ministry of Agriculture
PRC00018259,PRD0022,MKT0078,2024-12-15,1179.42,1572.4,Up,Market Survey
PRC00018260,PRD0022,MKT0078,2024-12-16,996.02,1389.2,Down,Cooperative Report
PRC00018261,PRD0022,MKT0078,2024-12-17,934.42,1341.41,Down,Market Survey
PRC00018262,PRD0022,MKT0078,2024-12-18,925.18,1230.74,Stable,Market Survey
PRC00018263,PRD0022,MKT0078,2024-12-19,850.92,1024.12,Down,Ministry of Agriculture
PRC00018264,PRD0022,MKT0078,2024-12-20,767.34,1036.56,Down,Market Survey
PRC00018265,PRD0022,MKT0078,2024-12-21,838.33,1179.75,Up,Market Survey
